0.0497776,0.0497545,0.0497779,0,-0.129425,-0.129425,-0.129425,-0.129425
0.0497768,0.0497305,0.0484866,0,-0.129425,-0.129425,-0.142369,-0.129425
0.0497755,0.049706,0.0498039,0,-0.129425,-0.129425,-0.136231,-0.129425
0.0497738,0.0496811,0.0504985,0,-0.129425,-0.129425,-0.132463,-0.129425
0.0497716,0.0496557,0.0503682,0,-0.129425,-0.129425,-0.131508,-0.129425
0.049769,0.0496299,0.0501391,0,-0.129425,-0.129425,-0.131006,-0.129425
0.049766,0.0496036,0.0499981,0,-0.129425,-0.129425,-0.130354,-0.129425
0.0497626,0.0495768,0.0488464,0,-0.129425,-0.129425,-0.129108,-0.129425
0.0497587,0.0495494,-0.00740223,0,-0.129425,-0.129425,-0.116413,-0.129425
0.0497544,0.0495216,-0.0435101,0,-0.129425,-0.129425,-0.115763,-0.129425
0.0497497,0.0494933,-0.0255788,0,-0.129425,-0.129425,-0.116795,-0.129425
0.0497445,0.0494644,0.0164186,0,-0.129425,-0.129425,-0.110793,-0.129425
0.0497389,0.049435,0.0791654,0,-0.129425,-0.129425,-0.12027,-0.129425
0.0497328,0.049405,0.101858,0,-0.129425,-0.129425,-0.121248,-0.129425
0.0497263,0.0493745,0.112512,0,-0.129425,-0.129425,-0.122524,-0.129425
0.0497193,0.0493434,0.112587,0,-0.129425,-0.129425,-0.124093,-0.129425
0.0497119,0.0493117,0.104624,0,-0.129425,-0.129425,-0.125834,-0.129425
0.0497041,0.0492794,0.0928148,0,-0.129425,-0.129425,-0.127629,-0.129425
0.0496958,0.0492465,0.0800303,0,-0.129425,-0.129425,-0.129174,-0.129425
0.049687,0.0492131,0.0676402,0,-0.129425,-0.129425,-0.13007,-0.129425
0.0496778,0.0491789,0.0559158,0,-0.129425,-0.129425,-0.130408,-0.129425
0.0496681,0.0491442,0.0454212,0,-0.129425,-0.129425,-0.130296,-0.129425
0.0496579,0.0491088,0.0365193,0,-0.129425,-0.129425,-0.130024,-0.129425
0.0496473,0.0490727,0.0294402,0,-0.129425,-0.129425,-0.129753,-0.129425
0.0496362,0.049036,0.0242758,0,-0.129425,-0.129425,-0.129529,-0.129425
0.0496246,0.0489986,0.0209987,0,-0.129425,-0.129425,-0.129318,-0.129425
0.0496125,0.0489605,0.019452,0,-0.129425,-0.129425,-0.129074,-0.129425
0.0496,0.0489216,0.0129076,0,-0.129425,-0.129425,-0.128785,-0.129425
0.049587,0.0488821,0.0179901,0,-0.129425,-0.129425,-0.128292,-0.129425
0.0495734,0.0488418,0.0183876,0,-0.129425,-0.129425,-0.127766,-0.129425
0.0495594,0.0488008,0.0209709,0,-0.129425,-0.129425,-0.127241,-0.129425
0.0495448,0.0487589,0.0314428,0,-0.129425,-0.129425,-0.127367,-0.129425
