31,7.40559e-05,-0.00107318,0.00300856,-0.0145586,0.000794761,-2.02472e-05,-8.5162e-05,0.00111178,-0.00303903,0.0149337,-0.000783567,1.11156e-05
32,5.73782e-05,-0.00101154,0.00313243,-0.0145429,0.000768501,-1.43629e-05,-6.36148e-05,0.00105858,-0.00317569,0.0148799,-0.000729778,-5.81184e-06
33,-7.78082e-05,-0.000984752,0.00331684,-0.0133392,-0.000147039,0.000114691,5.46768e-05,0.00121526,-0.00344883,0.0131782,0.00053914,-0.000280388
34,-0.000410075,-0.000895881,0.00326156,-0.00982818,-0.00335754,0.000242247,0.000264479,0.00132219,-0.00302798,0.0088358,0.00396123,-0.000595286
35,-0.000528248,-0.000874948,0.00223477,-0.00608751,-0.00577254,0.00029407,0.000336946,0.00133868,-0.00160653,0.00447917,0.00637455,-0.000777975
36,-0.000550744,-0.000923833,0.00170808,-0.00329138,-0.00758621,0.00032597,0.000341022,0.00128383,-0.000874567,0.00136354,0.00819886,-0.000915865
37,-0.000475125,-0.0010255,0.00159485,-0.0015374,-0.00902528,0.000353716,0.000305387,0.00116867,-0.000647666,-0.000590874,0.0096752,-0.00107431
38,-0.000358313,-0.00111274,0.00167481,-0.00189204,-0.0092456,0.000350126,0.000261067,0.00110399,-0.000753323,-0.000189808,0.00991512,-0.00114042
39,-0.00022299,-0.0011745,0.00174471,-0.00286518,-0.00888209,0.000340101,0.000204653,0.00106489,-0.000889088,0.000901665,0.00956751,-0.0011917
40,-8.66695e-05,-0.0012056,0.00179396,-0.00403023,-0.0080317,0.00032703,0.000131113,0.00105133,-0.00102504,0.00223166,0.00872484,-0.00123066
41,5.72499e-05,-0.00120889,0.0018657,-0.00514198,-0.00664256,0.00031402,2.24589e-05,0.00105331,-0.00119856,0.00354919,0.00733411,-0.00126779
42,0.000152501,-0.00119848,0.00197877,-0.00580591,-0.00529502,0.000302118,-7.90133e-05,0.00106668,-0.00139605,0.00439912,0.00596951,-0.00127276
43,0.000256281,-0.00117836,0.0021934,-0.00616017,-0.0035647,0.000292784,-0.000216025,0.00107309,-0.00169812,0.00495596,0.00421054,-0.00127556
44,0.000353747,-0.00115586,0.00251329,-0.00610521,-0.00170288,0.000284536,-0.000367174,0.00106501,-0.00209965,0.00510267,0.0023031,-0.00126017
45,0.000485018,-0.00113321,0.00302162,-0.00577791,0.000687481,0.00026884,-0.000564449,0.00101776,-0.0027084,0.00506409,-0.000199922,-0.00121379
46,0.00061562,-0.00109789,0.00359703,-0.00472777,0.00302594,0.000230022,-0.000755997,0.000911533,-0.00338379,0.00431001,-0.00270876,-0.00110312
47,0.000679615,-0.00106491,0.00402039,-0.00375453,0.00425084,0.00019039,-0.000850659,0.000839994,-0.00385028,0.00345038,-0.00402594,-0.000993419
48,0.000778792,-0.00101398,0.00468813,-0.00225999,0.00593413,0.000125868,-0.000977556,0.000736881,-0.00456824,0.0020696,-0.00581651,-0.000829371
49,0.000869788,-0.000966856,0.00537305,-0.000757948,0.00735515,5.00307e-05,-0.00107372,0.000639546,-0.00529097,0.000635405,-0.0073236,-0.000644886
50,0.000951115,-0.000927125,0.00602005,0.000620135,0.00850677,-3.39413e-05,-0.00113776,0.000553828,-0.00596806,-0.000703747,-0.00854319,-0.00044974
51,0.00102032,-0.000895834,0.00658671,0.00179134,0.00939664,-0.000122712,-0.00117132,0.000484263,-0.00656004,-0.00185333,-0.00948555,-0.00025308
52,0.00107475,-0.000873053,0.00704622,0.0027128,0.0100436,-0.000212782,-0.00117847,0.000433482,-0.00704173,-0.00276272,-0.0101719,-6.28487e-05
53,0.00111213,-0.000859589,0.00738742,0.00337276,0.0104737,-0.000299635,-0.00116464,0.000402964,-0.00740241,-0.00341534,-0.0106303,0.000113855
54,0.00113053,-0.000859666,0.00761446,0.00377664,0.0107131,-0.000374824,-0.0011348,0.000396769,-0.00764584,-0.00381419,-0.0108895,0.000267209
55,0.00112907,-0.000875535,0.00773721,0.00393987,0.0107867,-0.000430934,-0.00109311,0.000415894,-0.00778272,-0.00397245,-0.0109756,0.000388481
56,0.00110899,-0.000906037,0.00776254,0.00389204,0.0107254,-0.000463913,-0.00104396,0.000456778,-0.00782154,-0.00391738,-0.0109198,0.000472921
57,0.00107394,-0.000945692,0.00769753,0.00368056,0.0105689,-0.000474869,-0.000992715,0.00051081,-0.0077704,-0.00369484,-0.0107622,0.000522218
58,0.00102898,-0.000988625,0.00755692,0.00336452,0.0103606,-0.000467107,-0.000944947,0.000569604,-0.00764392,-0.00336376,-0.0105475,0.000541816
59,0.000902081,-0.00113208,0.00713815,0.00273688,0.010349,-0.000389372,-0.000860492,0.000748882,-0.00729858,-0.0026238,-0.0105311,0.000583612
60,0.000858549,-0.00116465,0.00689449,0.00243112,0.010109,-0.000312656,-0.000854552,0.000794878,-0.00705599,-0.00231058,-0.0102696,0.000500476
61,0.000824969,-0.00118895,0.00670238,0.00223756,0.00995641,-0.000234055,-0.000858373,0.000830385,-0.00686502,-0.00210847,-0.0100984,0.000420509
62,0.000801798,-0.00120272,0.00656755,0.00214681,0.00987627,-0.000159235,-0.000869114,0.0008532,-0.00673114,-0.00200943,-0.0100026,0.000348603
63,0.000788481,-0.00120585,0.00648828,0.0021396,0.00985046,-9.28317e-05,-0.00088354,0.000863189,-0.00665262,-0.00199506,-0.00996411,0.000288172
64,0.00078371,-0.00119971,0.00645671,0.0021921,0.00986052,-3.80825e-05,-0.000898642,0.000861717,-0.00662162,-0.00204198,-0.00996423,0.000241021
65,0.00078558,-0.00118465,0.00646866,0.00233329,0.00994284,2.08854e-05,-0.00091702,0.000850397,-0.00663779,-0.00217195,-0.010038,0.0002003
66,0.000793978,-0.00116532,0.00650203,0.00242952,0.00996863,4.25581e-05,-0.000925727,0.000831196,-0.00667011,-0.00226857,-0.0100594,0.000182696
67,0.000806141,-0.00114161,0.0065553,0.00255103,0.0100173,5.77602e-05,-0.000932082,0.000806378,-0.00672355,-0.00238907,-0.0101059,0.000174131
68,0.000816811,-0.00112258,0.00659631,0.00261152,0.0100213,5.42683e-05,-0.000932043,0.000785226,-0.00676187,-0.00245409,-0.0101099,0.000175164
69,0.000838526,-0.00108091,0.00669592,0.00275429,0.0100978,3.48933e-05,-0.000922672,0.00073776,-0.00685908,-0.00259871,-0.0101965,0.000194781
70,0.000840032,-0.00107555,0.00669232,0.00268614,0.0100238,8.70737e-06,-0.000913752,0.00073021,-0.00684697,-0.00254381,-0.0101274,0.000201392
71,0.000839125,-0.00107309,0.0066803,0.00260571,0.00995022,-1.63775e-05,-0.000904916,0.000726031,-0.0068261,-0.00247656,-0.0100598,0.000205985
72,0.000836251,-0.00107302,0.00666137,0.00251724,0.00987852,-3.96874e-05,-0.000896607,0.000724724,-0.00679798,-0.00240135,-0.00999479,0.000208
73,0.000829004,-0.00107464,0.00662521,0.00237582,0.009785,-7.38965e-05,-0.000883819,0.000725016,-0.00674609,-0.00228121,-0.00991588,0.000206416
74,0.00082378,-0.00107847,0.00659719,0.00228647,0.00972292,-9.12048e-05,-0.000878405,0.000728667,-0.00670816,-0.00220588,-0.00986144,0.000201111
75,0.000818788,-0.00108246,0.00657049,0.00220591,0.00966976,-0.000106504,-0.000874107,0.00073264,-0.00667144,-0.00213946,-0.00981638,0.000193834
76,0.000814466,-0.00108623,0.0065468,0.00213674,0.00962607,-0.000120146,-0.000870884,0.000736422,-0.00663771,-0.00208455,-0.00978112,0.00018509
77,0.000811113,-0.00108948,0.0065274,0.00208047,0.00959188,-0.000132565,-0.000868633,0.000739622,-0.00660831,-0.00204264,-0.00975564,0.000175407
78,0.000808898,-0.00109203,0.00651311,0.00203753,0.00956673,-0.000144208,-0.000867204,0.000741973,-0.00658408,-0.00201416,-0.00973941,0.000165284
79,0.000807862,-0.00109385,0.00650426,0.00200741,0.00954972,-0.000155494,-0.00086642,0.000743333,-0.00656538,-0.00199859,-0.00973147,0.00015515
80,0.000807798,-0.00109518,0.00649928,0.00198111,0.00953643,-0.000170916,-0.000865637,0.000743621,-0.00654733,-0.0019917,-0.00973075,0.00014236
81,0.000809032,-0.00109542,0.0065022,0.0019808,0.00953548,-0.000177844,-0.000866109,0.000743124,-0.00654425,-0.00200075,-0.00973537,0.000136372
82,0.000811047,-0.00109549,0.00650794,0.0019775,0.00953434,-0.000192095,-0.000866031,0.000741573,-0.00653858,-0.00201486,-0.00974547,0.0001262
83,0.000814921,-0.0010952,0.00652167,0.00197798,0.00953585,-0.000216036,-0.000865456,0.00073817,-0.00653406,-0.00204321,-0.00976536,0.000111322
84,0.000817935,-0.00109485,0.00653405,0.00198865,0.00954067,-0.000227862,-0.00086551,0.000735909,-0.00653779,-0.00206749,-0.00977883,0.000104873
85,0.000820985,-0.00109465,0.00654717,0.00199899,0.00954502,-0.000240182,-0.000865317,0.000733666,-0.00654203,-0.0020918,-0.00979211,9.85257e-05
86,0.000823927,-0.00109473,0.00656032,0.00200775,0.00954823,-0.000252752,-0.000864865,0.000731621,-0.0065461,-0.00211481,-0.0098045,9.21231e-05
87,0.000826654,-0.00109514,0.00657292,0.00201407,0.00954988,-0.000265336,-0.000864163,0.000729912,-0.00654946,-0.00213558,-0.0098155,8.54972e-05
88,0.000829098,-0.00109591,0.00658455,0.0020174,0.00954975,-0.000277714,-0.000863238,0.000728617,-0.00655175,-0.0021535,-0.00982486,7.8494e-05
89,0.000831224,-0.00109705,0.00659497,0.00201753,0.00954781,-0.000289702,-0.000862126,0.000727773,-0.00655273,-0.00216833,-0.00983249,7.09883e-05
90,0.000833351,-0.00109875,0.00660555,0.0020136,0.00954349,-0.000303492,-0.00086063,0.000727236,-0.00655195,-0.00218206,-0.00983969,6.13116e-05
91,0.000835091,-0.00110077,0.0066144,0.00200632,0.00953741,-0.000316213,-0.000859045,0.000727214,-0.00654962,-0.00219213,-0.00984492,5.09972e-05
92,0.000837757,-0.00110459,0.00662765,0.00198822,0.00952457,-0.000338359,-0.000856134,0.000727512,-0.00654249,-0.00220562,-0.00985274,3.10001e-05
93,0.000838458,-0.00110655,0.00663132,0.00197787,0.00951752,-0.000345303,-0.000854965,0.000728313,-0.00653841,-0.0022074,-0.0098535,2.18869e-05
94,0.000839124,-0.00110851,0.00663459,0.00196659,0.00951015,-0.000352058,-0.000853827,0.000729116,-0.00653377,-0.00220853,-0.00985415,1.21196e-05
95,0.000839794,-0.0011104,0.00663765,0.00195495,0.00950279,-0.000358586,-0.000852756,0.000729844,-0.00652886,-0.00220944,-0.00985487,1.90762e-06
96,0.000840503,-0.00111217,0.00664064,0.00194344,0.00949568,-0.000364887,-0.000851779,0.000730432,-0.00652395,-0.00221044,-0.0098558,-8.54591e-06
97,0.000841275,-0.00111377,0.0066437,0.00193244,0.00948902,-0.000370984,-0.000850915,0.000730829,-0.00651926,-0.0022118,-0.00985705,-1.90485e-05
98,0.000842127,-0.00111518,0.00664695,0.00192222,0.00948291,-0.000376912,-0.000850172,0.000731004,-0.00651499,-0.00221366,-0.00985865,-2.94249e-05
99,0.000843068,-0.00111638,0.00665047,0.00191293,0.00947741,-0.000382708,-0.000849551,0.000730946,-0.00651124,-0.00221609,-0.00986062,-3.9521e-05
100,0.000844097,-0.00111737,0.00665427,0.00190463,0.00947253,-0.000388404,-0.000849048,0.000730658,-0.00650811,-0.00221909,-0.00986291,-4.92077e-05
101,0.000845205,-0.00111817,0.00665836,0.00189729,0.00946822,-0.000394021,-0.000848655,0.000730159,-0.00650561,-0.00222258,-0.00986545,-5.8383e-05
102,0.000846378,-0.00111881,0.00666272,0.00189084,0.00946441,-0.000399571,-0.000848361,0.000729483,-0.00650375,-0.00222642,-0.00986814,-6.69723e-05
103,0.0008476,-0.00111931,0.00666728,0.00188513,0.00946103,-0.000405051,-0.000848153,0.000728667,-0.00650249,-0.00223046,-0.00987088,-7.49277e-05
104,0.00084885,-0.00111969,0.00667199,0.00188002,0.00945796,-0.000410446,-0.000848018,0.000727759,-0.00650176,-0.00223452,-0.00987356,-8.2226e-05
105,0.000850109,-0.00112,0.00667676,0.00187534,0.00945512,-0.000415728,-0.000847945,0.000726803,-0.00650151,-0.00223842,-0.00987606,-8.88646e-05
106,0.000852339,-0.00112072,0.00668535,0.00186642,0.00944966,-0.000425586,-0.000847729,0.000725214,-0.00650099,-0.00224497,-0.00988028,-0.000100454
107,0.000855816,-0.0011219,0.00669884,0.00185214,0.00944088,-0.000440774,-0.000847522,0.000722841,-0.0065012,-0.00225353,-0.0098857,-0.000117021
108,0.000852247,-0.00111265,0.00670594,0.0018428,0.00943904,-0.000443606,-0.00084607,0.000737916,-0.00648204,-0.00235158,-0.00982349,-0.000125988
109,0.000822845,-0.0010783,0.0067173,0.00191629,0.00932027,-0.000436238,-0.000832644,0.000811203,-0.00641356,-0.00275338,-0.00946659,-0.000165665
110,0.000765524,-0.00107031,0.00670731,0.00209578,0.00891232,-0.00040548,-0.000799886,0.000883877,-0.00636233,-0.00310756,-0.00884978,-0.000225306
111,0.00069125,-0.00108804,0.00665873,0.00211887,0.0082801,-0.000356098,-0.000748414,0.000947793,-0.00630303,-0.00320506,-0.00803519,-0.000303271
112,0.000606494,-0.00112304,0.00653479,0.00189756,0.00747303,-0.000291522,-0.000679429,0.00100067,-0.00619012,-0.00299444,-0.00706912,-0.000394222
113,0.000514783,-0.00116548,0.00631637,0.0014319,0.00652893,-0.000216462,-0.000596255,0.00104089,-0.00599469,-0.00250048,-0.00599064,-0.000490441
114,0.000374392,-0.00122083,0.00586019,0.000474366,0.00500666,-0.000102205,-0.000461926,0.00108454,-0.00557201,-0.00148753,-0.00430402,-0.000627484
115,0.000277771,-0.00124943,0.00544579,-0.000363548,0.00389113,-2.46876e-05,-0.000365932,0.00109851,-0.00518404,-0.000584164,-0.00311995,-0.000706945
116,0.000180398,-0.00126846,0.00497647,-0.00127294,0.00273169,4.9568e-05,-0.000269993,0.00110699,-0.00473885,0.000393776,-0.00191429,-0.000775489
117,8.43732e-05,-0.00127905,0.00447625,-0.0022108,0.00155368,0.000119123,-0.000177013,0.00111194,-0.00426036,0.00140088,-0.000710851,-0.000831849
118,-8.2546e-06,-0.00128325,0.00396638,-0.00314585,0.000379102,0.000183334,-8.87866e-05,0.00111452,-0.00377015,0.00240448,0.000470262,-0.000875773
119,-9.56261e-05,-0.00128335,0.00346367,-0.00405631,-0.000773309,0.000242153,-6.22372e-06,0.00111542,-0.00328554,0.00338199,0.0016124,-0.000907805
120,-0.000176195,-0.00128143,0.00298037,-0.00492759,-0.00188777,0.000295902,7.03608e-05,0.00111517,-0.00281931,0.00431824,0.00270205,-0.000929123
121,-0.00024879,-0.00127901,0.00252482,-0.00575019,-0.0029511,0.000345011,0.000140938,0.001114,-0.00238033,0.00520358,0.00372825,-0.00094107
122,-0.000312633,-0.00127701,0.00210226,-0.00651777,-0.00395254,0.000389885,0.000205555,0.00111181,-0.00197438,0.00603199,0.00468221,-0.000944772
123,-0.000367347,-0.00127577,0.00171569,-0.00722584,-0.00488364,0.000430835,0.000264241,0.00110839,-0.00160489,0.00679948,0.00555726,-0.000941114
124,-0.000412952,-0.00127529,0.00136657,-0.007871,-0.00573836,0.000468064,0.000317002,0.00110361,-0.00127362,0.007503,0.00634902,-0.000930793
125,-0.000449794,-0.00127531,0.00105537,-0.00845068,-0.00651303,0.000501694,0.000363835,0.00109742,-0.000981081,0.00813995,0.00705555,-0.000914411
126,-0.000478493,-0.00127555,0.000781819,-0.00896319,-0.00720644,0.000531806,0.000404789,0.00108995,-0.0007269,0.0087082,0.00767746,-0.000892563
127,-0.000546665,-0.00127686,0.000173913,-0.0100972,-0.00877893,0.000602943,0.000500017,0.00107504,-0.000163186,0.0099624,0.00910724,-0.000848441
128,-0.00054866,-0.00127334,4.88152e-05,-0.0103298,-0.00912814,0.000614636,0.000516467,0.00106283,-5.53184e-05,0.0102352,0.0093886,-0.000810259
129,-0.000547837,-0.00126827,-5.63832e-05,-0.0105228,-0.00943858,0.000622436,0.000529964,0.00104947,3.20698e-05,0.010466,0.00963468,-0.000767854
130,-0.000544738,-0.00126236,-0.000142419,-0.0106759,-0.00970874,0.000626154,0.000540556,0.00103552,9.88828e-05,0.0106547,0.00984672,-0.000722137
131,-0.000540005,-0.00125634,-0.000211094,-0.0107906,-0.00993834,0.000625943,0.000548192,0.00102158,0.000146634,0.0108033,0.0100266,-0.000674261
132,-0.000534212,-0.00125056,-0.000262776,-0.010872,-0.0101293,0.000622139,0.000553038,0.00100836,0.000177348,0.0109153,0.0101767,-0.000625436
133,-0.000529519,-0.00124466,-0.000321352,-0.0109674,-0.0103527,0.000616336,0.000558724,0.000994555,0.000212071,0.0110437,0.010361,-0.000569516
134,-0.000522527,-0.00124027,-0.000337241,-0.010991,-0.0104605,0.000606062,0.000558067,0.000984463,0.000210175,0.0110883,0.0104468,-0.000522667
135,-0.000515886,-0.00123669,-0.000343303,-0.0110022,-0.0105433,0.000593952,0.000555938,0.000976153,0.000200262,0.0111165,0.010515,-0.000477832
136,-0.000509742,-0.00123397,-0.000341738,-0.0110047,-0.0106036,0.000580564,0.000552646,0.000969769,0.000184708,0.0111326,0.0105672,-0.000435765
137,-0.000504143,-0.0012321,-0.000334445,-0.0110013,-0.0106435,0.000566464,0.000548437,0.000965382,0.0001655,0.0111395,0.0106047,-0.000397093
138,-0.000499046,-0.00123109,-0.000322843,-0.0109938,-0.0106648,0.000552221,0.000543495,0.000962998,0.000144095,0.0111392,0.0106282,-0.000362339
139,-0.000494351,-0.00123094,-0.000307915,-0.0109828,-0.0106689,0.000538387,0.000537942,0.000962569,0.000121464,0.011133,0.0106382,-0.000331923
140,-0.000489923,-0.00123166,-0.000290207,-0.0109687,-0.010657,0.000525485,0.000531856,0.000963996,9.80982e-05,0.0111212,0.0106348,-0.000306179
141,-0.000485594,-0.00123323,-0.000269939,-0.010951,-0.0106299,0.000513989,0.000525278,0.000967131,7.41198e-05,0.0111036,0.0106179,-0.000285346
142,-0.000481196,-0.00123564,-0.000247113,-0.0109291,-0.0105882,0.000504294,0.000518223,0.000971776,4.93892e-05,0.0110799,0.0105875,-0.000269564
143,-0.000476546,-0.00123881,-0.000221569,-0.010902,-0.0105322,0.000496696,0.000510677,0.000977684,2.35681e-05,0.0110493,0.0105433,-0.000258867
144,-0.000471458,-0.00124265,-0.000193053,-0.0108687,-0.0104621,0.000491374,0.000502601,0.000984567,-3.8047e-06,0.011011,0.0104851,-0.000253179
145,-0.000465731,-0.00124701,-0.000161638,-0.010828,-0.0103776,0.00048838,0.000493909,0.000992081,-3.30896e-05,0.0109642,0.0104123,-0.000252318
146,-0.000459092,-0.00125178,-0.000127636,-0.0107774,-0.0102772,0.000487682,0.000484312,0.000999858,-6.42106e-05,0.0109068,0.0103232,-0.000255994
147,-0.000450182,-0.00125733,-8.60605e-05,-0.0107113,-0.0101491,0.000489259,0.000472112,0.00100862,-0.000101382,0.0108321,0.0102064,-0.000263271
148,-0.000440697,-0.0012618,-4.13823e-05,-0.0106361,-0.0100084,0.000493111,0.000459767,0.001016,-0.000139961,0.0107466,0.0100745,-0.000274893
149,-0.000429458,-0.00126555,9.8237e-06,-0.0105482,-0.00984671,0.000498339,0.000445829,0.00102279,-0.000184231,0.0106476,0.00992027,-0.000289121
150,-0.00041632,-0.00126842,6.83697e-05,-0.0104469,-0.00966259,0.000504388,0.000430185,0.00102872,-0.000235421,0.0105344,0.00974257,-0.000305443
151,-0.000401218,-0.0012704,0.000134885,-0.0103314,-0.00945505,0.000510795,0.000412772,0.00103365,-0.000294362,0.0104067,0.00954062,-0.000323392
152,-0.000384155,-0.00127152,0.000209779,-0.0102011,-0.00922357,0.000517171,0.000393562,0.00103748,-0.000361537,0.0102638,0.00931411,-0.000342539
153,-0.00036519,-0.00127183,0.000293279,-0.0100557,-0.00896806,0.000523186,0.000372557,0.00104018,-0.00043718,0.0101053,0.0090631,-0.000362489
154,-0.000327342,-0.00127165,0.000458987,-0.00976878,-0.00846825,0.000532369,0.000330888,0.00104383,-0.000589016,0.00979434,0.00857155,-0.00039682
155,-0.00030515,-0.00126991,0.000559898,-0.00959088,-0.0081666,0.000536062,0.000306816,0.00104335,-0.000681935,0.00960262,0.00827356,-0.000416681
156,-0.0002812,-0.00126757,0.000670103,-0.00939604,-0.00784019,0.000538715,0.000280867,0.001042,-0.000783854,0.00939321,0.00795099,-0.000436388
157,-0.00025128,-0.00126436,0.00080901,-0.00915003,-0.00743208,0.000540585,0.000248409,0.00103979,-0.000912748,0.00912929,0.00754781,-0.000458848
158,-0.000224629,-0.00126087,0.00093504,-0.0089252,-0.00706453,0.000540657,0.00021954,0.00103684,-0.00103003,0.00888863,0.00718457,-0.000477215
159,-0.000171753,-0.00125433,0.00118592,-0.00847818,-0.00633686,0.000539376,0.000162063,0.00103158,-0.00126388,0.00841046,0.00646628,-0.000510564
160,-0.000149691,-0.00125052,0.00129489,-0.00828077,-0.00602398,0.000536389,0.00013821,0.00102781,-0.00136586,0.00820014,0.00615709,-0.000522349
161,-0.000120685,-0.00124583,0.00143823,-0.00802148,-0.00561314,0.000532285,0.000106783,0.00102334,-0.00150005,0.00792396,0.00575141,-0.00053706
162,-9.07461e-05,-0.00124095,0.00158759,-0.00775054,-0.00518616,0.000527237,7.43462e-05,0.0010187,-0.00164004,0.00763572,0.00532989,-0.000551052
163,-6.00903e-05,-0.00123598,0.00174193,-0.00746983,-0.0047458,0.000521372,4.11421e-05,0.00101398,-0.00178485,0.00733746,0.00489517,-0.000564299
164,-2.89077e-05,-0.00123099,0.00190029,-0.00718106,-0.00429451,0.000514833,7.37407e-06,0.00100926,-0.00193359,0.00703105,0.00444962,-0.000576813
165,2.63903e-06,-0.00122605,0.00206185,-0.00688576,-0.00383452,0.000507775,-2.67732e-05,0.00100459,-0.0020855,0.00671818,0.00399536,-0.000588629
166,3.44042e-05,-0.00122125,0.00222578,-0.00658535,-0.00336791,0.000500357,-6.11312e-05,0.00100002,-0.00223984,0.00640047,0.00353437,-0.000599784
167,6.62589e-05,-0.00121659,0.0023914,-0.00628115,-0.00289661,0.000492714,-9.55553e-05,0.000995513,-0.00239605,0.00607942,0.00306852,-0.000610279
168,9.80772e-05,-0.00121207,0.00255801,-0.00597439,-0.00242252,0.000484937,-0.000129903,0.000991037,-0.00255351,0.00575644,0.0025996,-0.000620084
169,0.00012974,-0.00120767,0.00272494,-0.00566623,-0.00194745,0.000477081,-0.000164042,0.000986538,-0.00271164,0.00543283,0.00212937,-0.000629143
170,0.000161135,-0.00120335,0.00289155,-0.00535774,-0.00147317,0.000469168,-0.000197849,0.000981965,-0.00286984,0.00510978,0.00165951,-0.000637382
171,0.000192155,-0.00119907,0.00305723,-0.00504997,-0.00100139,0.000461202,-0.000231207,0.000977271,-0.00302756,0.00478839,0.00119169,-0.000644715
172,0.000222709,-0.00119481,0.00322141,-0.00474387,-0.000533796,0.000453168,-0.000264012,0.000972416,-0.00318425,0.00446969,0.000727543,-0.000651052
