0,-0.422085,-0.0844994,0.69896
1,-0.383909,-0.0778506,0.69896
2,-0.382692,-0.0722538,0.69896
3,-0.383493,-0.070985,0.69896
4,-0.384385,-0.0704751,0.69896
5,-0.384842,-0.0703905,0.69896
6,-0.384757,-0.0702316,0.69896
7,-0.384491,-0.0700641,0.69896
8,-0.384237,-0.0699116,0.69896
9,-0.384054,-0.0698296,0.69896
10,-0.38389,-0.0698109,0.69896
11,-0.383744,-0.0698179,0.69896
12,-0.383587,-0.0698316,0.69896
13,-0.383417,-0.0698415,0.69896
14,-0.383242,-0.0698415,0.69896
15,-0.383058,-0.069837,0.69896
16,-0.382864,-0.0698299,0.69896
17,-0.38266,-0.0698218,0.69896
18,-0.382445,-0.0698136,0.69896
19,-0.382217,-0.0698051,0.69896
20,-0.38198,-0.0697968,0.69896
21,-0.381731,-0.069789,0.69896
22,-0.381471,-0.0697811,0.69896
23,-0.3812,-0.0697727,0.69896
24,-0.380918,-0.0697641,0.69896
25,-0.380625,-0.0697551,0.69896
26,-0.38032,-0.0697454,0.69896
27,-0.380005,-0.0697355,0.69896
28,-0.379679,-0.0697255,0.69896
29,-0.379342,-0.0697156,0.69896
30,-0.378994,-0.0697049,0.69896
31,-0.378633,-0.0696925,0.69896
32,-0.378265,-0.0696816,0.69896
33,-0.377886,-0.0696712,0.69896
34,-0.377496,-0.0696607,0.69896
35,-0.377095,-0.0696494,0.69896
36,-0.376682,-0.0696367,0.69896
37,-0.37626,-0.0696234,0.69896
38,-0.375829,-0.0696109,0.69896
39,-0.375387,-0.0695981,0.69896
40,-0.374934,-0.0695846,0.69896
41,-0.374472,-0.0695709,0.69896
42,-0.373999,-0.0695571,0.69896
43,-0.373517,-0.0695427,0.69896
44,-0.373024,-0.0695284,0.69896
45,-0.372523,-0.0695141,0.69896
46,-0.372011,-0.0694996,0.69896
47,-0.37149,-0.0694852,0.69896
48,-0.37096,-0.0694703,0.69896
49,-0.370418,-0.0694539,0.69896
50,-0.369869,-0.0694382,0.69896
51,-0.369312,-0.0694243,0.69896
52,-0.368744,-0.06941,0.69896
53,-0.368165,-0.0693933,0.69896
54,-0.367579,-0.0693774,0.69896
55,-0.366983,-0.0693615,0.69896
56,-0.366379,-0.0693454,0.69896
57,-0.365763,-0.0693279,0.69896
58,-0.365143,-0.0693117,0.69896
59,-0.364511,-0.0692956,0.69896
60,-0.363872,-0.0692796,0.69896
61,-0.363224,-0.069264,0.69896
62,-0.362567,-0.0692471,0.69896
63,-0.361901,-0.0692299,0.69896
64,-0.361226,-0.069212,0.69896
65,-0.360543,-0.0691943,0.69896
66,-0.359854,-0.0691775,0.69896
67,-0.359156,-0.0691614,0.69896
68,-0.358448,-0.0691442,0.69896
69,-0.357733,-0.0691273,0.69896
70,-0.35701,-0.0691105,0.69896
71,-0.356279,-0.069093,0.69896
72,-0.355539,-0.0690746,0.69896
73,-0.354792,-0.069057,0.69896
74,-0.354038,-0.0690398,0.69896
75,-0.353276,-0.0690226,0.69896
76,-0.352506,-0.0690052,0.69896
77,-0.351728,-0.0689873,0.69896
78,-0.350943,-0.0689698,0.69896
79,-0.350152,-0.068953,0.69896
80,-0.349352,-0.0689354,0.69896
81,-0.348545,-0.068918,0.69896
82,-0.347731,-0.0689008,0.69896
83,-0.34691,-0.0688838,0.69896
84,-0.346082,-0.0688669,0.69896
85,-0.345247,-0.0688497,0.69896
86,-0.344404,-0.0688325,0.69896
87,-0.343555,-0.0688149,0.69896
88,-0.342699,-0.0687975,0.69896
89,-0.341837,-0.0687806,0.69896
90,-0.340968,-0.0687641,0.69896
91,-0.340092,-0.0687472,0.69896
92,-0.339209,-0.0687305,0.69896
93,-0.33832,-0.0687137,0.69896
94,-0.337425,-0.0686968,0.69896
95,-0.336523,-0.0686798,0.69896
96,-0.335616,-0.0686637,0.69896
97,-0.334702,-0.0686477,0.69896
98,-0.333781,-0.068631,0.69896
99,-0.332853,-0.0686134,0.69896
100,-0.331921,-0.0685966,0.69896
101,-0.330985,-0.0685814,0.69896
102,-0.330042,-0.068567,0.69896
103,-0.329093,-0.0685526,0.69896
104,-0.328137,-0.0685375,0.69896
105,-0.327175,-0.0685219,0.69896
106,-0.326208,-0.0685061,0.69896
107,-0.325235,-0.0684903,0.69896
108,-0.324257,-0.0684748,0.69896
109,-0.323271,-0.0684582,0.69896
110,-0.322283,-0.0684424,0.69896
111,-0.321293,-0.0684295,0.69896
112,-0.320293,-0.0684162,0.69896
113,-0.31929,-0.0684031,0.69896
114,-0.318278,-0.0683884,0.69896
115,-0.317262,-0.0683725,0.69896
116,-0.316243,-0.0683577,0.69896
117,-0.31522,-0.0683441,0.69896
118,-0.314192,-0.0683311,0.69896
119,-0.313158,-0.0683186,0.69896
120,-0.312117,-0.0683043,0.69896
121,-0.311073,-0.0682895,0.69896
122,-0.310027,-0.068277,0.69896
123,-0.308976,-0.0682654,0.69896
124,-0.307919,-0.0682535,0.69896
125,-0.306859,-0.0682423,0.69896
126,-0.305794,-0.0682306,0.69896
127,-0.304723,-0.0682184,0.69896
128,-0.303648,-0.0682056,0.69896
129,-0.302571,-0.0681935,0.69896
130,-0.301489,-0.0681822,0.69896
131,-0.300402,-0.0681702,0.69896
132,-0.299313,-0.0681595,0.69896
133,-0.298219,-0.0681489,0.69896
134,-0.297121,-0.068138,0.69896
135,-0.29602,-0.0681274,0.69896
136,-0.294914,-0.0681168,0.69896
137,-0.293806,-0.0681065,0.69896
138,-0.292691,-0.0680955,0.69896
139,-0.291575,-0.068084,0.69896
140,-0.290456,-0.0680743,0.69896
141,-0.289337,-0.0680674,0.69896
142,-0.288212,-0.0680604,0.69896
143,-0.287076,-0.0680483,0.69896
144,-0.285947,-0.068039,0.69896
145,-0.284816,-0.0680338,0.69896
146,-0.283677,-0.0680268,0.69896
147,-0.282535,-0.0680193,0.69896
148,-0.281389,-0.068011,0.69896
149,-0.280241,-0.0680025,0.69896
150,-0.279091,-0.0679943,0.69896
151,-0.277938,-0.0679863,0.69896
152,-0.276783,-0.0679792,0.69896
