-0,0,-0.75548,0,0,-0.75548
-0.000392695,0,-0.751553,0.000392695,0,-0.751553
-0.000785366,0,-0.747626,0.000785366,0,-0.747626
-0.00117799,0,-0.7437,0.00117799,0,-0.7437
-0.00157054,0,-0.739775,0.00157054,0,-0.739775
-0.00196299,0,-0.73585,0.00196299,0,-0.73585
-0.00235532,0,-0.731927,0.00235532,0,-0.731927
-0.00274751,0,-0.728005,0.00274751,0,-0.728005
-0.00313953,0,-0.724085,0.00313953,0,-0.724085
-0.00353135,0,-0.720167,0.00353135,0,-0.720167
-0.00392295,0,-0.71625,0.00392295,0,-0.71625
-0.00431432,0,-0.712337,0.00431432,0,-0.712337
-0.00470542,0,-0.708426,0.00470542,0,-0.708426
-0.00509622,0,-0.704518,0.00509622,0,-0.704518
-0.00548672,0,-0.700613,0.00548672,0,-0.700613
-0.00587687,0,-0.696711,0.00587687,0,-0.696711
-0.00626666,0,-0.692813,0.00626666,0,-0.692813
-0.00665607,0,-0.688919,0.00665607,0,-0.688919
-0.00704506,0,-0.685029,0.00704506,0,-0.685029
-0.00743362,0,-0.681144,0.00743362,0,-0.681144
-0.00782172,0,-0.677263,0.00782172,0,-0.677263
-0.00820934,0,-0.673387,0.00820934,0,-0.673387
-0.00859646,0,-0.669515,0.00859646,0,-0.669515
-0.00898304,0,-0.66565,0.00898304,0,-0.66565
-0.00936907,0,-0.661789,0.00936907,0,-0.661789
-0.00975452,0,-0.657935,0.00975452,0,-0.657935
-0.0101394,0,-0.654086,0.0101394,0,-0.654086
-0.0105236,0,-0.650244,0.0105236,0,-0.650244
-0.0109072,0,-0.646408,0.0109072,0,-0.646408
-0.0112901,0,-0.642579,0.0112901,0,-0.642579
-0.0116723,0,-0.638757,0.0116723,0,-0.638757
-0.0120538,0,-0.634942,0.0120538,0,-0.634942
-0.0124345,0,-0.631135,0.0124345,0,-0.631135
-0.0128145,0,-0.627335,0.0128145,0,-0.627335
-0.0131937,0,-0.623543,0.0131937,0,-0.623543
-0.013572,0,-0.61976,0.013572,0,-0.61976
-0.0139496,0,-0.615984,0.0139496,0,-0.615984
-0.0143262,0,-0.612218,0.0143262,0,-0.612218
-0.014702,0,-0.60846,0.014702,0,-0.60846
-0.0150769,0,-0.604711,0.0150769,0,-0.604711
-0.0154508,0,-0.600972,0.0154508,0,-0.600972
-0.0158238,0,-0.597242,0.0158238,0,-0.597242
