-0,0,-0.70548,0,0,-0.70548
-0.000392695,0,-0.705478,0.000392695,0,-0.705482
-0.000785366,0,-0.705474,0.000785366,0,-0.705486
-0.00117799,0,-0.705466,0.00117799,0,-0.705494
-0.00157054,0,-0.705455,0.00157054,0,-0.705505
-0.00196299,0,-0.705441,0.00196299,0,-0.705519
-0.00235532,0,-0.705424,0.00235532,0,-0.705536
-0.00274751,0,-0.705404,0.00274751,0,-0.705556
-0.00313953,0,-0.705381,0.00313953,0,-0.705579
-0.00353135,0,-0.705355,0.00353135,0,-0.705605
-0.00392295,0,-0.705326,0.00392295,0,-0.705634
-0.00431432,0,-0.705294,0.00431432,0,-0.705666
-0.00470542,0,-0.705258,0.00470542,0,-0.705702
-0.00509622,0,-0.70522,0.00509622,0,-0.70574
-0.00548672,0,-0.705178,0.00548672,0,-0.705782
-0.00587687,0,-0.705133,0.00587687,0,-0.705827
-0.00626666,0,-0.705086,0.00626666,0,-0.705874
-0.00665607,0,-0.705035,0.00665607,0,-0.705925
-0.00704506,0,-0.704981,0.00704506,0,-0.705979
-0.00743362,0,-0.704924,0.00743362,0,-0.706036
-0.00782172,0,-0.704864,0.00782172,0,-0.706096
-0.00820934,0,-0.704801,0.00820934,0,-0.706159
-0.00859646,0,-0.704735,0.00859646,0,-0.706225
-0.00898304,0,-0.704666,0.00898304,0,-0.706294
-0.00936907,0,-0.704594,0.00936907,0,-0.706366
-0.00975452,0,-0.704519,0.00975452,0,-0.706441
-0.0101394,0,-0.704441,0.0101394,0,-0.706519
-0.0105236,0,-0.70436,0.0105236,0,-0.7066
-0.0109072,0,-0.704276,0.0109072,0,-0.706684
-0.0112901,0,-0.704189,0.0112901,0,-0.706771
-0.0116723,0,-0.704098,0.0116723,0,-0.706862
-0.0120538,0,-0.704005,0.0120538,0,-0.706955
-0.0124345,0,-0.703909,0.0124345,0,-0.707051
-0.0128145,0,-0.70381,0.0128145,0,-0.70715
-0.0131937,0,-0.703708,0.0131937,0,-0.707252
-0.013572,0,-0.703603,0.013572,0,-0.707357
-0.0139496,0,-0.703495,0.0139496,0,-0.707465
-0.0143262,0,-0.703384,0.0143262,0,-0.707576
-0.014702,0,-0.70327,0.014702,0,-0.70769
-0.0150769,0,-0.703153,0.0150769,0,-0.707807
-0.0154508,0,-0.703033,0.0154508,0,-0.707927
-0.0158238,0,-0.70291,0.0158238,0,-0.70805
-0.0161959,0,-0.702784,0.0161959,0,-0.708176
-0.0165669,0,-0.702656,0.0165669,0,-0.708304
-0.0169369,0,-0.702524,0.0169369,0,-0.708436
-0.0173059,0,-0.70239,0.0173059,0,-0.70857
-0.0176737,0,-0.702252,0.0176737,0,-0.708708
-0.0180405,0,-0.702112,0.0180405,0,-0.708848
-0.0184062,0,-0.701969,0.0184062,0,-0.708991
-0.0187708,0,-0.701823,0.0187708,0,-0.709137
-0.0191342,0,-0.701674,0.0191342,0,-0.709286
-0.0194964,0,-0.701522,0.0194964,0,-0.709438
-0.0198574,0,-0.701368,0.0198574,0,-0.709592
-0.0202172,0,-0.70121,0.0202172,0,-0.70975
-0.0205757,0,-0.70105,0.0205757,0,-0.70991
-0.020933,0,-0.700887,0.020933,0,-0.710073
-0.021289,0,-0.700721,0.021289,0,-0.710239
-0.0216436,0,-0.700553,0.0216436,0,-0.710407
-0.021997,0,-0.700381,0.021997,0,-0.710579
-0.0223489,0,-0.700207,0.0223489,0,-0.710753
-0.0226995,0,-0.70003,0.0226995,0,-0.71093
-0.0230487,0,-0.699851,0.0230487,0,-0.711109
-0.0233965,0,-0.699668,0.0233965,0,-0.711292
-0.0237428,0,-0.699483,0.0237428,0,-0.711477
-0.0240877,0,-0.699295,0.0240877,0,-0.711665
-0.0244311,0,-0.699105,0.0244311,0,-0.711855
-0.0247729,0,-0.698912,0.0247729,0,-0.712048
-0.0251133,0,-0.698716,0.0251133,0,-0.712244
-0.0254521,0,-0.698517,0.0254521,0,-0.712443
-0.0257893,0,-0.698316,0.0257893,0,-0.712644
-0.0261249,0,-0.698112,0.0261249,0,-0.712848
-0.026459,0,-0.697906,0.026459,0,-0.713054
-0.0267913,0,-0.697696,0.0267913,0,-0.713264
-0.0271221,0,-0.697485,0.0271221,0,-0.713475
-0.0274511,0,-0.69727,0.0274511,0,-0.71369
-0.0277785,0,-0.697053,0.0277785,0,-0.713907
-0.0281042,0,-0.696834,0.0281042,0,-0.714126
-0.0284281,0,-0.696612,0.0284281,0,-0.714348
-0.0287503,0,-0.696387,0.0287503,0,-0.714573
-0.0290707,0,-0.69616,0.0290707,0,-0.7148
-0.0293893,0,-0.695931,0.0293893,0,-0.715029
-0.0297061,0,-0.695699,0.0297061,0,-0.715261
-0.030021,0,-0.695464,0.030021,0,-0.715496
-0.0303341,0,-0.695227,0.0303341,0,-0.715733
-0.0306454,0,-0.694988,0.0306454,0,-0.715972
-0.0309547,0,-0.694746,0.0309547,0,-0.716214
-0.0312621,0,-0.694502,0.0312621,0,-0.716458
-0.0315676,0,-0.694255,0.0315676,0,-0.716705
-0.0318712,0,-0.694006,0.0318712,0,-0.716954
-0.0321728,0,-0.693754,0.0321728,0,-0.717206
-0.0324724,0,-0.6935,0.0324724,0,-0.71746
-0.03277,0,-0.693244,0.03277,0,-0.717716
